Created from SDDS file: BYBL_Ramp.param
No description	
No description	

Table 1
ElementName	ElementParameter	ParameterValue	ElementType	ElementOccurence	ElementGroup	
QD	ORDER	0	QUAD	6	""	
DG	L	0.61	DRIF	6	""	
DG	ORDER	0	DRIF	6	""	
QG	L	0.2	QUAD	6	""	
QG	K1	1.43305	QUAD	6	""	
QG	TILT	0	QUAD	6	""	
QG	FFRINGE	0	QUAD	6	""	
QG	DX	0	QUAD	6	""	
QG	DY	0	QUAD	6	""	
QG	DZ	0	QUAD	6	""	
QG	FSE	0	QUAD	6	""	
QG	HKICK	0	QUAD	6	""	
QG	VKICK	0	QUAD	6	""	
QG	HCALIBRATION	1	QUAD	6	""	
QG	VCALIBRATION	1	QUAD	6	""	
QG	HSTEERING	0	QUAD	6	""	
QG	VSTEERING	0	QUAD	6	""	
QG	ORDER	0	QUAD	6	""	
DC	L	0.75	DRIF	6	""	
DC	ORDER	0	DRIF	6	""	
APERTURE	L	0	ECOL	89	""	
APERTURE	X_MAX	0.02	ECOL	89	""	
APERTURE	Y_MAX	0.012	ECOL	89	""	
APERTURE	DX	0	ECOL	89	""	
APERTURE	DY	0	ECOL	89	""	
APERTURE	EXPONENT	2	ECOL	89	""	
BDMAG	L	1.3	CSBEND	24	""	
BDMAG	ANGLE	0.146452	CSBEND	24	""	
BDMAG	K1	-0.555089	CSBEND	24	""	
BDMAG	K2	-4.1	CSBEND	24	""	
BDMAG	K3	0	CSBEND	24	""	
BDMAG	K4	0	CSBEND	24	""	
BDMAG	K5	0	CSBEND	24	""	
BDMAG	K6	0	CSBEND	24	""	
BDMAG	K7	0	CSBEND	24	""	
BDMAG	K8	0	CSBEND	24	""	
BDMAG	E1	0.073226	CSBEND	24	""	
BDMAG	E2	0.073226	CSBEND	24	""	
BDMAG	TILT	0	CSBEND	24	""	
BDMAG	H1	0	CSBEND	24	""	
BDMAG	H2	0	CSBEND	24	""	
BDMAG	HGAP	0	CSBEND	24	""	
BDMAG	FINT	0.5	CSBEND	24	""	
BDMAG	DX	0	CSBEND	24	""	
BDMAG	DY	0	CSBEND	24	""	
BDMAG	DZ	0	CSBEND	24	""	
BDMAG	FSE	0	CSBEND	24	""	
BDMAG	ETILT	0	CSBEND	24	""	
BDMAG	N_KICKS	25	CSBEND	24	""	
BDMAG	NONLINEAR	1	CSBEND	24	""	
BDMAG	SYNCH_RAD	1	CSBEND	24	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	24	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	24	""	
BDMAG	EDGE_ORDER	1	CSBEND	24	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	24	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	24	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	24	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	24	""	
BDMAG	USE_BN	0	CSBEND	24	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	24	""	
BDMAG	B1	0	CSBEND	24	""	
BDMAG	B2	0	CSBEND	24	""	
BDMAG	B3	0	CSBEND	24	""	
BDMAG	B4	0	CSBEND	24	""	
BDMAG	B5	0	CSBEND	24	""	
BDMAG	B6	0	CSBEND	24	""	
BDMAG	B7	0	CSBEND	24	""	
BDMAG	B8	0	CSBEND	24	""	
BDMAG	ISR	1	CSBEND	24	""	
BDMAG	ISR1PART	1	CSBEND	24	""	
BDMAG	SQRT_ORDER	0	CSBEND	24	""	
BDMAG	USE_RAD_DIST	0	CSBEND	24	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	24	""	
APERTURE	L	0	ECOL	90	""	
APERTURE	X_MAX	0.02	ECOL	90	""	
APERTURE	Y_MAX	0.012	ECOL	90	""	
APERTURE	DX	0	ECOL	90	""	
APERTURE	DY	0	ECOL	90	""	
APERTURE	EXPONENT	2	ECOL	90	""	
DB	L	0.4	DRIF	6	""	
DB	ORDER	0	DRIF	6	""	
QF	L	0.3	QUAD	6	""	
QF	K1	1.95	QUAD	6	""	
QF	TILT	0	QUAD	6	""	
QF	FFRINGE	0	QUAD	6	""	
QF	DX	0	QUAD	6	""	
QF	DY	0	QUAD	6	""	
QF	DZ	0	QUAD	6	""	
QF	FSE	0	QUAD	6	""	
QF	HKICK	0	QUAD	6	""	
QF	VKICK	0	QUAD	6	""	
QF	HCALIBRATION	1	QUAD	6	""	
QF	VCALIBRATION	1	QUAD	6	""	
QF	HSTEERING	0	QUAD	6	""	
QF	VSTEERING	0	QUAD	6	""	
QF	ORDER	0	QUAD	6	""	
DEX	L	1	DRIF	6	""	
DEX	ORDER	0	DRIF	6	""	
BY	L	1e-006	VKICK	12	""	
BY	KICK	1e-009	VKICK	12	""	
BY	TILT	0	VKICK	12	""	
BY	B2	0	VKICK	12	""	
BY	CALIBRATION	1	VKICK	12	""	
BY	EDGE_EFFECTS	0	VKICK	12	""	
BY	ORDER	0	VKICK	12	""	
BY	STEERING	1	VKICK	12	""	
DA	L	3.31	DRIF	6	""	
DA	ORDER	0	DRIF	6	""	
MK2	DX	0	MARK	3	""	
MK2	DY	0	MARK	3	""	
MK2	FITPOINT	0	MARK	3	""	
MK1	DX	0	MARK	4	""	
MK1	DY	0	MARK	4	""	
MK1	FITPOINT	0	MARK	4	""	
DA	L	3.31	DRIF	7	""	
DA	ORDER	0	DRIF	7	""	
MON	L	1e-006	MONI	19	""	
MON	DX	0	MONI	19	""	
MON	DY	0	MONI	19	""	
MON	WEIGHT	1	MONI	19	""	
MON	TILT	0	MONI	19	""	
MON	XCALIBRATION	1	MONI	19	""	
MON	YCALIBRATION	1	MONI	19	""	
MON	ORDER	0	MONI	19	""	
MON	CO_FITPOINT	0	MONI	19	""	
BX	L	1e-006	HKICK	16	""	
BX	KICK	1e-009	HKICK	16	""	
BX	TILT	0	HKICK	16	""	
BX	B2	0	HKICK	16	""	
BX	CALIBRATION	1	HKICK	16	""	
BX	EDGE_EFFECTS	0	HKICK	16	""	
BX	ORDER	0	HKICK	16	""	
BX	STEERING	1	HKICK	16	""	
BY	L	1e-006	VKICK	13	""	
BY	KICK	1e-009	VKICK	13	""	
BY	TILT	0	VKICK	13	""	
BY	B2	0	VKICK	13	""	
BY	CALIBRATION	1	VKICK	13	""	
BY	EDGE_EFFECTS	0	VKICK	13	""	
BY	ORDER	0	VKICK	13	""	
BY	STEERING	1	VKICK	13	""	
DEX	L	1	DRIF	7	""	
DEX	ORDER	0	DRIF	7	""	
QF	L	0.3	QUAD	7	""	
QF	K1	1.95	QUAD	7	""	
QF	TILT	0	QUAD	7	""	
QF	FFRINGE	0	QUAD	7	""	
QF	DX	0	QUAD	7	""	
QF	DY	0	QUAD	7	""	
QF	DZ	0	QUAD	7	""	
QF	FSE	0	QUAD	7	""	
QF	HKICK	0	QUAD	7	""	
QF	VKICK	0	QUAD	7	""	
QF	HCALIBRATION	1	QUAD	7	""	
QF	VCALIBRATION	1	QUAD	7	""	
QF	HSTEERING	0	QUAD	7	""	
QF	VSTEERING	0	QUAD	7	""	
QF	ORDER	0	QUAD	7	""	
DB	L	0.4	DRIF	7	""	
DB	ORDER	0	DRIF	7	""	
APERTURE	L	0	ECOL	91	""	
APERTURE	X_MAX	0.02	ECOL	91	""	
APERTURE	Y_MAX	0.012	ECOL	91	""	
APERTURE	DX	0	ECOL	91	""	
APERTURE	DY	0	ECOL	91	""	
APERTURE	EXPONENT	2	ECOL	91	""	
BDMAG	L	1.3	CSBEND	25	""	
BDMAG	ANGLE	0.146452	CSBEND	25	""	
BDMAG	K1	-0.555089	CSBEND	25	""	
BDMAG	K2	-4.1	CSBEND	25	""	
BDMAG	K3	0	CSBEND	25	""	
BDMAG	K4	0	CSBEND	25	""	
BDMAG	K5	0	CSBEND	25	""	
BDMAG	K6	0	CSBEND	25	""	
BDMAG	K7	0	CSBEND	25	""	
BDMAG	K8	0	CSBEND	25	""	
BDMAG	E1	0.073226	CSBEND	25	""	
BDMAG	E2	0.073226	CSBEND	25	""	
BDMAG	TILT	0	CSBEND	25	""	
BDMAG	H1	0	CSBEND	25	""	
BDMAG	H2	0	CSBEND	25	""	
BDMAG	HGAP	0	CSBEND	25	""	
BDMAG	FINT	0.5	CSBEND	25	""	
BDMAG	DX	0	CSBEND	25	""	
BDMAG	DY	0	CSBEND	25	""	
BDMAG	DZ	0	CSBEND	25	""	
BDMAG	FSE	0	CSBEND	25	""	
BDMAG	ETILT	0	CSBEND	25	""	
BDMAG	N_KICKS	25	CSBEND	25	""	
BDMAG	NONLINEAR	1	CSBEND	25	""	
BDMAG	SYNCH_RAD	1	CSBEND	25	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	25	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	25	""	
BDMAG	EDGE_ORDER	1	CSBEND	25	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	25	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	25	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	25	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	25	""	
BDMAG	USE_BN	0	CSBEND	25	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	25	""	
BDMAG	B1	0	CSBEND	25	""	
BDMAG	B2	0	CSBEND	25	""	
BDMAG	B3	0	CSBEND	25	""	
BDMAG	B4	0	CSBEND	25	""	
BDMAG	B5	0	CSBEND	25	""	
BDMAG	B6	0	CSBEND	25	""	
BDMAG	B7	0	CSBEND	25	""	
BDMAG	B8	0	CSBEND	25	""	
BDMAG	ISR	1	CSBEND	25	""	
BDMAG	ISR1PART	1	CSBEND	25	""	
BDMAG	SQRT_ORDER	0	CSBEND	25	""	
BDMAG	USE_RAD_DIST	0	CSBEND	25	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	25	""	
APERTURE	L	0	ECOL	92	""	
APERTURE	X_MAX	0.02	ECOL	92	""	
APERTURE	Y_MAX	0.012	ECOL	92	""	
APERTURE	DX	0	ECOL	92	""	
APERTURE	DY	0	ECOL	92	""	
APERTURE	EXPONENT	2	ECOL	92	""	
DC	L	0.75	DRIF	7	""	
DC	ORDER	0	DRIF	7	""	
QG	L	0.2	QUAD	7	""	
QG	K1	1.43305	QUAD	7	""	
QG	TILT	0	QUAD	7	""	
QG	FFRINGE	0	QUAD	7	""	
QG	DX	0	QUAD	7	""	
QG	DY	0	QUAD	7	""	
QG	DZ	0	QUAD	7	""	
QG	FSE	0	QUAD	7	""	
QG	HKICK	0	QUAD	7	""	
QG	VKICK	0	QUAD	7	""	
QG	HCALIBRATION	1	QUAD	7	""	
QG	VCALIBRATION	1	QUAD	7	""	
QG	HSTEERING	0	QUAD	7	""	
QG	VSTEERING	0	QUAD	7	""	
QG	ORDER	0	QUAD	7	""	
DG	L	0.61	DRIF	7	""	
DG	ORDER	0	DRIF	7	""	
QD	L	0.2	QUAD	7	""	
QD	K1	-1.35966	QUAD	7	""	
QD	TILT	0	QUAD	7	""	
QD	FFRINGE	0	QUAD	7	""	
QD	DX	0	QUAD	7	""	
QD	DY	0	QUAD	7	""	
QD	DZ	0	QUAD	7	""	
QD	FSE	0	QUAD	7	""	
QD	HKICK	0	QUAD	7	""	
QD	VKICK	0	QUAD	7	""	
QD	HCALIBRATION	1	QUAD	7	""	
QD	VCALIBRATION	1	QUAD	7	""	
QD	HSTEERING	0	QUAD	7	""	
QD	VSTEERING	0	QUAD	7	""	
QD	ORDER	0	QUAD	7	""	
DD	L	0.25	DRIF	7	""	
DD	ORDER	0	DRIF	7	""	
APERTURE	L	0	ECOL	93	""	
APERTURE	X_MAX	0.02	ECOL	93	""	
APERTURE	Y_MAX	0.012	ECOL	93	""	
APERTURE	DX	0	ECOL	93	""	
APERTURE	DY	0	ECOL	93	""	
APERTURE	EXPONENT	2	ECOL	93	""	
BFMAG	L	1.24	CSBEND	22	""	
BFMAG	ANGLE	0.0570255	CSBEND	22	""	
BFMAG	K1	0.82	CSBEND	22	""	
BFMAG	K2	3.5	CSBEND	22	""	
BFMAG	K3	0	CSBEND	22	""	
BFMAG	K4	0	CSBEND	22	""	
BFMAG	K5	0	CSBEND	22	""	
BFMAG	K6	0	CSBEND	22	""	
BFMAG	K7	0	CSBEND	22	""	
BFMAG	K8	0	CSBEND	22	""	
BFMAG	E1	0.028513	CSBEND	22	""	
BFMAG	E2	0.028513	CSBEND	22	""	
BFMAG	TILT	0	CSBEND	22	""	
BFMAG	H1	0	CSBEND	22	""	
BFMAG	H2	0	CSBEND	22	""	
BFMAG	HGAP	0	CSBEND	22	""	
BFMAG	FINT	0.5	CSBEND	22	""	
BFMAG	DX	0	CSBEND	22	""	
BFMAG	DY	0	CSBEND	22	""	
BFMAG	DZ	0	CSBEND	22	""	
BFMAG	FSE	0	CSBEND	22	""	
BFMAG	ETILT	0	CSBEND	22	""	
BFMAG	N_KICKS	25	CSBEND	22	""	
BFMAG	NONLINEAR	1	CSBEND	22	""	
BFMAG	SYNCH_RAD	1	CSBEND	22	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	22	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	22	""	
BFMAG	EDGE_ORDER	1	CSBEND	22	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	22	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	22	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	22	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	22	""	
BFMAG	USE_BN	0	CSBEND	22	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	22	""	
BFMAG	B1	0	CSBEND	22	""	
BFMAG	B2	0	CSBEND	22	""	
BFMAG	B3	0	CSBEND	22	""	
BFMAG	B4	0	CSBEND	22	""	
BFMAG	B5	0	CSBEND	22	""	
BFMAG	B6	0	CSBEND	22	""	
BFMAG	B7	0	CSBEND	22	""	
BFMAG	B8	0	CSBEND	22	""	
BFMAG	ISR	1	CSBEND	22	""	
BFMAG	ISR1PART	1	CSBEND	22	""	
BFMAG	SQRT_ORDER	0	CSBEND	22	""	
BFMAG	USE_RAD_DIST	0	CSBEND	22	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	22	""	
APERTURE	L	0	ECOL	94	""	
APERTURE	X_MAX	0.02	ECOL	94	""	
APERTURE	Y_MAX	0.012	ECOL	94	""	
APERTURE	DX	0	ECOL	94	""	
APERTURE	DY	0	ECOL	94	""	
APERTURE	EXPONENT	2	ECOL	94	""	
DE	L	0.53	DRIF	7	""	
DE	ORDER	0	DRIF	7	""	
BX	L	1e-006	HKICK	17	""	
BX	KICK	1e-009	HKICK	17	""	
BX	TILT	0	HKICK	17	""	
BX	B2	0	HKICK	17	""	
BX	CALIBRATION	1	HKICK	17	""	
BX	EDGE_EFFECTS	0	HKICK	17	""	
BX	ORDER	0	HKICK	17	""	
BX	STEERING	1	HKICK	17	""	
APERTURE	L	0	ECOL	95	""	
APERTURE	X_MAX	0.02	ECOL	95	""	
APERTURE	Y_MAX	0.012	ECOL	95	""	
APERTURE	DX	0	ECOL	95	""	
APERTURE	DY	0	ECOL	95	""	
APERTURE	EXPONENT	2	ECOL	95	""	
BDMAG	L	1.3	CSBEND	26	""	
BDMAG	ANGLE	0.146452	CSBEND	26	""	
BDMAG	K1	-0.555089	CSBEND	26	""	
BDMAG	K2	-4.1	CSBEND	26	""	
BDMAG	K3	0	CSBEND	26	""	
BDMAG	K4	0	CSBEND	26	""	
BDMAG	K5	0	CSBEND	26	""	
BDMAG	K6	0	CSBEND	26	""	
BDMAG	K7	0	CSBEND	26	""	
BDMAG	K8	0	CSBEND	26	""	
BDMAG	E1	0.073226	CSBEND	26	""	
BDMAG	E2	0.073226	CSBEND	26	""	
BDMAG	TILT	0	CSBEND	26	""	
BDMAG	H1	0	CSBEND	26	""	
BDMAG	H2	0	CSBEND	26	""	
BDMAG	HGAP	0	CSBEND	26	""	
BDMAG	FINT	0.5	CSBEND	26	""	
BDMAG	DX	0	CSBEND	26	""	
BDMAG	DY	0	CSBEND	26	""	
BDMAG	DZ	0	CSBEND	26	""	
BDMAG	FSE	0	CSBEND	26	""	
BDMAG	ETILT	0	CSBEND	26	""	
BDMAG	N_KICKS	25	CSBEND	26	""	
BDMAG	NONLINEAR	1	CSBEND	26	""	
BDMAG	SYNCH_RAD	1	CSBEND	26	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	26	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	26	""	
BDMAG	EDGE_ORDER	1	CSBEND	26	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	26	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	26	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	26	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	26	""	
BDMAG	USE_BN	0	CSBEND	26	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	26	""	
BDMAG	B1	0	CSBEND	26	""	
BDMAG	B2	0	CSBEND	26	""	
BDMAG	B3	0	CSBEND	26	""	
BDMAG	B4	0	CSBEND	26	""	
BDMAG	B5	0	CSBEND	26	""	
BDMAG	B6	0	CSBEND	26	""	
BDMAG	B7	0	CSBEND	26	""	
BDMAG	B8	0	CSBEND	26	""	
BDMAG	ISR	1	CSBEND	26	""	
BDMAG	ISR1PART	1	CSBEND	26	""	
BDMAG	SQRT_ORDER	0	CSBEND	26	""	
BDMAG	USE_RAD_DIST	0	CSBEND	26	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	26	""	
APERTURE	L	0	ECOL	96	""	
APERTURE	X_MAX	0.02	ECOL	96	""	
APERTURE	Y_MAX	0.012	ECOL	96	""	
APERTURE	DX	0	ECOL	96	""	
APERTURE	DY	0	ECOL	96	""	
APERTURE	EXPONENT	2	ECOL	96	""	
MON	L	1e-006	MONI	20	""	
MON	DX	0	MONI	20	""	
MON	DY	0	MONI	20	""	
MON	WEIGHT	1	MONI	20	""	
MON	TILT	0	MONI	20	""	
MON	XCALIBRATION	1	MONI	20	""	
MON	YCALIBRATION	1	MONI	20	""	
MON	ORDER	0	MONI	20	""	
MON	CO_FITPOINT	0	MONI	20	""	
DSE	L	0.225	DRIF	25	""	
DSE	ORDER	0	DRIF	25	""	
SF	L	0.15	SEXT	7	""	
SF	K2	0	SEXT	7	""	
SF	TILT	0	SEXT	7	""	
SF	DX	0	SEXT	7	""	
SF	DY	0	SEXT	7	""	
SF	DZ	0	SEXT	7	""	
SF	FSE	0	SEXT	7	""	
SF	ORDER	0	SEXT	7	""	
DSE	L	0.225	DRIF	26	""	
DSE	ORDER	0	DRIF	26	""	
APERTURE	L	0	ECOL	97	""	
APERTURE	X_MAX	0.02	ECOL	97	""	
APERTURE	Y_MAX	0.012	ECOL	97	""	
APERTURE	DX	0	ECOL	97	""	
APERTURE	DY	0	ECOL	97	""	
APERTURE	EXPONENT	2	ECOL	97	""	
BFMAG	L	1.24	CSBEND	23	""	
BFMAG	ANGLE	0.0570255	CSBEND	23	""	
BFMAG	K1	0.82	CSBEND	23	""	
BFMAG	K2	3.5	CSBEND	23	""	
BFMAG	K3	0	CSBEND	23	""	
BFMAG	K4	0	CSBEND	23	""	
BFMAG	K5	0	CSBEND	23	""	
BFMAG	K6	0	CSBEND	23	""	
BFMAG	K7	0	CSBEND	23	""	
BFMAG	K8	0	CSBEND	23	""	
BFMAG	E1	0.028513	CSBEND	23	""	
BFMAG	E2	0.028513	CSBEND	23	""	
BFMAG	TILT	0	CSBEND	23	""	
BFMAG	H1	0	CSBEND	23	""	
BFMAG	H2	0	CSBEND	23	""	
BFMAG	HGAP	0	CSBEND	23	""	
BFMAG	FINT	0.5	CSBEND	23	""	
BFMAG	DX	0	CSBEND	23	""	
BFMAG	DY	0	CSBEND	23	""	
BFMAG	DZ	0	CSBEND	23	""	
BFMAG	FSE	0	CSBEND	23	""	
BFMAG	ETILT	0	CSBEND	23	""	
BFMAG	N_KICKS	25	CSBEND	23	""	
BFMAG	NONLINEAR	1	CSBEND	23	""	
BFMAG	SYNCH_RAD	1	CSBEND	23	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	23	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	23	""	
BFMAG	EDGE_ORDER	1	CSBEND	23	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	23	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	23	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	23	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	23	""	
BFMAG	USE_BN	0	CSBEND	23	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	23	""	
BFMAG	B1	0	CSBEND	23	""	
BFMAG	B2	0	CSBEND	23	""	
BFMAG	B3	0	CSBEND	23	""	
BFMAG	B4	0	CSBEND	23	""	
BFMAG	B5	0	CSBEND	23	""	
BFMAG	B6	0	CSBEND	23	""	
BFMAG	B7	0	CSBEND	23	""	
BFMAG	B8	0	CSBEND	23	""	
BFMAG	ISR	1	CSBEND	23	""	
BFMAG	ISR1PART	1	CSBEND	23	""	
BFMAG	SQRT_ORDER	0	CSBEND	23	""	
BFMAG	USE_RAD_DIST	0	CSBEND	23	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	23	""	
APERTURE	L	0	ECOL	98	""	
APERTURE	X_MAX	0.02	ECOL	98	""	
APERTURE	Y_MAX	0.012	ECOL	98	""	
APERTURE	DX	0	ECOL	98	""	
APERTURE	DY	0	ECOL	98	""	
APERTURE	EXPONENT	2	ECOL	98	""	
D2A	L	0.25	DRIF	25	""	
D2A	ORDER	0	DRIF	25	""	
BX	L	1e-006	HKICK	18	""	
BX	KICK	1e-009	HKICK	18	""	
BX	TILT	0	HKICK	18	""	
BX	B2	0	HKICK	18	""	
BX	CALIBRATION	1	HKICK	18	""	
BX	EDGE_EFFECTS	0	HKICK	18	""	
BX	ORDER	0	HKICK	18	""	
BX	STEERING	1	HKICK	18	""	
D2A	L	0.25	DRIF	26	""	
D2A	ORDER	0	DRIF	26	""	
APERTURE	L	0	ECOL	99	""	
APERTURE	X_MAX	0.02	ECOL	99	""	
APERTURE	Y_MAX	0.012	ECOL	99	""	
APERTURE	DX	0	ECOL	99	""	
APERTURE	DY	0	ECOL	99	""	
APERTURE	EXPONENT	2	ECOL	99	""	
BDMAG	L	1.3	CSBEND	27	""	
BDMAG	ANGLE	0.146452	CSBEND	27	""	
BDMAG	K1	-0.555089	CSBEND	27	""	
BDMAG	K2	-4.1	CSBEND	27	""	
BDMAG	K3	0	CSBEND	27	""	
BDMAG	K4	0	CSBEND	27	""	
BDMAG	K5	0	CSBEND	27	""	
BDMAG	K6	0	CSBEND	27	""	
BDMAG	K7	0	CSBEND	27	""	
BDMAG	K8	0	CSBEND	27	""	
BDMAG	E1	0.073226	CSBEND	27	""	
BDMAG	E2	0.073226	CSBEND	27	""	
BDMAG	TILT	0	CSBEND	27	""	
BDMAG	H1	0	CSBEND	27	""	
BDMAG	H2	0	CSBEND	27	""	
BDMAG	HGAP	0	CSBEND	27	""	
BDMAG	FINT	0.5	CSBEND	27	""	
BDMAG	DX	0	CSBEND	27	""	
BDMAG	DY	0	CSBEND	27	""	
BDMAG	DZ	0	CSBEND	27	""	
BDMAG	FSE	0	CSBEND	27	""	
BDMAG	ETILT	0	CSBEND	27	""	
BDMAG	N_KICKS	25	CSBEND	27	""	
BDMAG	NONLINEAR	1	CSBEND	27	""	
BDMAG	SYNCH_RAD	1	CSBEND	27	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	27	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	27	""	
BDMAG	EDGE_ORDER	1	CSBEND	27	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	27	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	27	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	27	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	27	""	
BDMAG	USE_BN	0	CSBEND	27	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	27	""	
BDMAG	B1	0	CSBEND	27	""	
BDMAG	B2	0	CSBEND	27	""	
BDMAG	B3	0	CSBEND	27	""	
BDMAG	B4	0	CSBEND	27	""	
BDMAG	B5	0	CSBEND	27	""	
BDMAG	B6	0	CSBEND	27	""	
BDMAG	B7	0	CSBEND	27	""	
BDMAG	B8	0	CSBEND	27	""	
BDMAG	ISR	1	CSBEND	27	""	
BDMAG	ISR1PART	1	CSBEND	27	""	
BDMAG	SQRT_ORDER	0	CSBEND	27	""	
BDMAG	USE_RAD_DIST	0	CSBEND	27	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	27	""	
APERTURE	L	0	ECOL	100	""	
APERTURE	X_MAX	0.02	ECOL	100	""	
APERTURE	Y_MAX	0.012	ECOL	100	""	
APERTURE	DX	0	ECOL	100	""	
APERTURE	DY	0	ECOL	100	""	
APERTURE	EXPONENT	2	ECOL	100	""	
MON	L	1e-006	MONI	21	""	
MON	DX	0	MONI	21	""	
MON	DY	0	MONI	21	""	
MON	WEIGHT	1	MONI	21	""	
MON	TILT	0	MONI	21	""	
MON	XCALIBRATION	1	MONI	21	""	
MON	YCALIBRATION	1	MONI	21	""	
MON	ORDER	0	MONI	21	""	
MON	CO_FITPOINT	0	MONI	21	""	
DSE	L	0.225	DRIF	27	""	
DSE	ORDER	0	DRIF	27	""	
SD	L	0.15	SEXT	7	""	
SD	K2	-0	SEXT	7	""	
SD	TILT	0	SEXT	7	""	
SD	DX	0	SEXT	7	""	
SD	DY	0	SEXT	7	""	
SD	DZ	0	SEXT	7	""	
SD	FSE	0	SEXT	7	""	
SD	ORDER	0	SEXT	7	""	
DSE	L	0.225	DRIF	28	""	
DSE	ORDER	0	DRIF	28	""	
APERTURE	L	0	ECOL	101	""	
APERTURE	X_MAX	0.02	ECOL	101	""	
APERTURE	Y_MAX	0.012	ECOL	101	""	
APERTURE	DX	0	ECOL	101	""	
APERTURE	DY	0	ECOL	101	""	
APERTURE	EXPONENT	2	ECOL	101	""	
BFMAG	L	1.24	CSBEND	24	""	
BFMAG	ANGLE	0.0570255	CSBEND	24	""	
BFMAG	K1	0.82	CSBEND	24	""	
BFMAG	K2	3.5	CSBEND	24	""	
BFMAG	K3	0	CSBEND	24	""	
BFMAG	K4	0	CSBEND	24	""	
BFMAG	K5	0	CSBEND	24	""	
BFMAG	K6	0	CSBEND	24	""	
BFMAG	K7	0	CSBEND	24	""	
BFMAG	K8	0	CSBEND	24	""	
BFMAG	E1	0.028513	CSBEND	24	""	
BFMAG	E2	0.028513	CSBEND	24	""	
BFMAG	TILT	0	CSBEND	24	""	
BFMAG	H1	0	CSBEND	24	""	
BFMAG	H2	0	CSBEND	24	""	
BFMAG	HGAP	0	CSBEND	24	""	
BFMAG	FINT	0.5	CSBEND	24	""	
BFMAG	DX	0	CSBEND	24	""	
BFMAG	DY	0	CSBEND	24	""	
BFMAG	DZ	0	CSBEND	24	""	
BFMAG	FSE	0	CSBEND	24	""	
BFMAG	ETILT	0	CSBEND	24	""	
BFMAG	N_KICKS	25	CSBEND	24	""	
BFMAG	NONLINEAR	1	CSBEND	24	""	
BFMAG	SYNCH_RAD	1	CSBEND	24	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	24	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	24	""	
BFMAG	EDGE_ORDER	1	CSBEND	24	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	24	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	24	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	24	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	24	""	
